transaction_id,timestamp,account_id,linked_momo_account,amount_ghs,transaction_type,channel,counterparty_account,balance_before_ghs,balance_after_ghs,location_region,is_after_hours,income_tier,personal_alert_threshold,label,attack_type
BANK-TXN-309845,2026-02-06 04:15:11.399354,BANK-GH-00306,MOMO-GH-00306,3832.71,deposit,branch,BANK-GH-00420,15250.19,11417.48,Northern,False,middle,5219.52,0,none
BANK-TXN-297340,2026-02-06 04:33:30.387340,BANK-GH-00129,MOMO-GH-00129,1296.11,momo_link,atm,BANK-GH-00242,4334.42,3038.31,Northern,False,low,1939.05,0,none
BANK-TXN-798585,2026-02-06 04:39:23.384811,BANK-GH-00448,MOMO-GH-00448,287.31,deposit,internet,BANK-GH-00294,4394.1,4106.79,Western,False,low,2001.0,0,none
BANK-TXN-524170,2026-02-06 05:39:43.461109,BANK-GH-00262,MOMO-GH-00262,3482.86,withdrawal,atm,BANK-GH-00013,7879.61,4396.75,Volta,False,middle,4831.17,0,none
BANK-TXN-556065,2026-02-06 06:02:36.449293,BANK-GH-00323,MOMO-GH-00323,1019.48,momo_link,mobile,BANK-GH-00216,1415.62,396.14,Volta,False,low,1330.02,0,none
BANK-TXN-557431,2026-02-06 07:53:38.487109,BANK-GH-00253,MOMO-GH-00253,1259.77,transfer,momo,BANK-GH-00341,1057.01,-202.76,Eastern,False,low,1489.86,0,none
BANK-TXN-618358,2026-02-06 08:05:35.456366,BANK-GH-00268,MOMO-GH-00268,504.92,withdrawal,internet,BANK-GH-00308,3494.22,2989.3,Central,False,low,1699.68,0,none
BANK-TXN-729557,2026-02-06 08:53:01.493925,BANK-GH-00304,MOMO-GH-00304,8432.69,transfer,momo,MOMO-GH-00304,21451.03,13018.34,Western,True,middle,7228.02,1,account_takeover
BANK-TXN-198023,2026-02-06 09:17:50.467955,BANK-GH-00266,MOMO-GH-00266,682.65,deposit,branch,BANK-GH-00204,792.81,110.16,Brong-Ahafo,False,low,1205.85,0,none
BANK-TXN-848529,2026-02-06 09:34:32.397656,BANK-GH-00334,MOMO-GH-00334,815.86,momo_link,branch,BANK-GH-00021,2936.97,2121.11,Upper East,False,low,1309.98,0,none
BANK-TXN-828674,2026-02-06 12:50:55.403377,BANK-GH-00208,MOMO-GH-00208,1560.01,withdrawal,internet,BANK-GH-00110,7310.71,5750.7,Northern,False,low,2265.75,0,none
BANK-TXN-513990,2026-02-06 13:04:43.450344,BANK-GH-00159,MOMO-GH-00159,2822.51,withdrawal,internet,BANK-GH-00197,17752.65,14930.14,Upper West,False,middle,5543.22,0,none
BANK-TXN-194343,2026-02-06 13:08:57.430542,BANK-GH-00205,MOMO-GH-00205,1129.43,withdrawal,mobile,BANK-GH-00051,4315.66,3186.23,Upper West,False,low,1322.67,0,none
BANK-TXN-339192,2026-02-06 13:28:33.390009,BANK-GH-00199,MOMO-GH-00199,1971.27,withdrawal,atm,BANK-GH-00377,2394.66,423.39,Greater Accra,False,low,1905.69,0,none
BANK-TXN-185000,2026-02-06 13:33:01.474320,BANK-GH-00287,MOMO-GH-00287,655.91,withdrawal,atm,BANK-GH-00353,2518.19,1862.28,Upper East,False,low,1231.26,0,none
BANK-TXN-324425,2026-02-06 14:01:14.442867,BANK-GH-00413,MOMO-GH-00413,1751.16,deposit,momo,BANK-GH-00484,2311.61,560.45,Volta,False,low,2106.51,0,none
BANK-TXN-821374,2026-02-06 14:02:19.474366,BANK-GH-00113,MOMO-GH-00113,1174.7,withdrawal,internet,BANK-GH-00268,829.1,-345.6,Northern,False,low,1905.21,0,none
BANK-TXN-261207,2026-02-06 14:11:07.470683,BANK-GH-00221,MOMO-GH-00221,7347.52,momo_link,mobile,BANK-GH-00189,20666.45,13318.93,Central,False,middle,8246.22,0,none
BANK-TXN-461951,2026-02-06 14:49:24.429407,BANK-GH-00437,MOMO-GH-00437,815.42,withdrawal,branch,BANK-GH-00417,627.5,-187.92,Central,False,low,1378.32,0,none
BANK-TXN-421078,2026-02-06 15:28:48.451051,BANK-GH-00158,MOMO-GH-00158,1519.49,momo_link,atm,BANK-GH-00346,5221.69,3702.2,Western,False,middle,2504.16,0,none
BANK-TXN-947688,2026-02-06 15:58:08.414684,BANK-GH-00135,MOMO-GH-00135,1405.02,transfer,internet,BANK-GH-00388,1769.96,364.94,Greater Accra,False,low,1856.85,0,none
BANK-TXN-788141,2026-02-06 16:56:31.416272,BANK-GH-00246,MOMO-GH-00246,2006.78,withdrawal,mobile,BANK-GH-00136,5032.75,3025.97,Upper West,False,middle,2599.89,0,none
BANK-TXN-880494,2026-02-06 16:59:15.437369,BANK-GH-00082,MOMO-GH-00082,1724.15,deposit,atm,BANK-GH-00139,2424.2,700.05,Ashanti,False,low,1810.86,0,none
BANK-TXN-844385,2026-02-06 16:59:57.404580,BANK-GH-00316,MOMO-GH-00316,1988.89,withdrawal,branch,BANK-GH-00386,5623.9,3635.01,Greater Accra,False,low,2196.12,0,none
BANK-TXN-443109,2026-02-06 17:01:41.394639,BANK-GH-00126,MOMO-GH-00126,25654.06,momo_link,internet,BANK-GH-00178,32150.17,6496.11,Western,False,high,37526.16,0,none
BANK-TXN-178029,2026-02-06 18:02:57.385077,BANK-GH-00415,MOMO-GH-00415,4395.06,momo_link,branch,BANK-GH-00311,9320.51,4925.45,Upper East,False,middle,4405.8,0,none
BANK-TXN-515597,2026-02-06 18:57:06.442697,BANK-GH-00348,MOMO-GH-00348,793.09,withdrawal,atm,BANK-GH-00132,658.53,-134.56,Volta,False,low,1337.01,0,none
BANK-TXN-438986,2026-02-06 19:09:54.391817,BANK-GH-00401,MOMO-GH-00401,4379.73,deposit,mobile,BANK-GH-00069,13832.69,9452.96,Upper West,False,middle,5195.61,0,none
BANK-TXN-740626,2026-02-06 19:55:32.471378,BANK-GH-00003,MOMO-GH-00003,1145.8,transfer,mobile,BANK-GH-00012,1269.92,124.12,Volta,False,middle,2442.9,0,none
BANK-TXN-679470,2026-02-06 20:00:59.412679,BANK-GH-00072,MOMO-GH-00072,1381.11,deposit,internet,BANK-GH-00292,730.72,-650.39,Greater Accra,False,low,2054.7,0,none
BANK-TXN-144003,2026-02-06 20:14:25.455519,BANK-GH-00234,MOMO-GH-00234,950.87,deposit,atm,BANK-GH-00463,4061.48,3110.61,Ashanti,False,low,2248.02,0,none
BANK-TXN-674541,2026-02-06 21:15:17.440419,BANK-GH-00447,MOMO-GH-00447,1786.15,transfer,atm,BANK-GH-00354,9688.86,7902.71,Brong-Ahafo,False,middle,3549.75,0,none
BANK-TXN-699689,2026-02-06 21:34:09.385218,BANK-GH-00322,MOMO-GH-00322,1584.78,momo_link,internet,BANK-GH-00416,1347.26,-237.52,Volta,False,middle,2503.83,0,none
BANK-TXN-980563,2026-02-06 21:40:13.417895,BANK-GH-00161,MOMO-GH-00161,751.87,transfer,branch,BANK-GH-00250,4881.28,4129.41,Ashanti,False,low,1618.47,0,none
BANK-TXN-263482,2026-02-06 22:08:21.432890,BANK-GH-00137,MOMO-GH-00137,1208.3,deposit,atm,BANK-GH-00068,3892.71,2684.41,Upper East,False,low,1353.18,0,none
BANK-TXN-367539,2026-02-06 22:50:59.430845,BANK-GH-00448,MOMO-GH-00448,1427.83,withdrawal,internet,BANK-GH-00253,2652.44,1224.61,Western,False,low,2001.0,0,none
BANK-TXN-827382,2026-02-06 23:32:20.486121,BANK-GH-00325,MOMO-GH-00325,744.77,deposit,atm,BANK-GH-00041,3229.38,2484.61,Eastern,False,low,1509.03,0,none
BANK-TXN-767151,2026-02-07 00:28:17.477724,BANK-GH-00286,MOMO-GH-00286,4029.0,deposit,internet,BANK-GH-00293,12994.04,8965.04,Central,False,middle,8492.49,0,none
BANK-TXN-125401,2026-02-07 00:31:53.398565,BANK-GH-00238,MOMO-GH-00238,1054.92,withdrawal,atm,BANK-GH-00385,3541.58,2486.66,Upper West,False,low,2399.4,0,none
BANK-TXN-435940,2026-02-07 01:53:18.486729,BANK-GH-00194,MOMO-GH-00194,1686.38,transfer,atm,BANK-GH-00393,2719.28,1032.9,Central,False,low,1814.7,0,none
BANK-TXN-218167,2026-02-07 02:09:21.400662,BANK-GH-00207,MOMO-GH-00207,1906.8,transfer,momo,BANK-GH-00393,2068.5,161.7,Central,False,middle,4281.42,0,none
BANK-TXN-866964,2026-02-07 02:11:09.403651,BANK-GH-00072,MOMO-GH-00072,1554.92,momo_link,mobile,BANK-GH-00349,747.6,-807.32,Greater Accra,False,low,2054.7,0,none
BANK-TXN-764186,2026-02-07 02:52:53.502856,BANK-GH-00298,MOMO-GH-00298,1991.05,transfer,momo,MOMO-GH-00298,2036.43,45.38,Central,True,low,2389.26,1,lateral_movement
BANK-TXN-170557,2026-02-07 03:30:51.438758,BANK-GH-00174,MOMO-GH-00174,720.36,transfer,branch,BANK-GH-00183,2773.65,2053.29,Brong-Ahafo,False,low,1455.09,0,none
BANK-TXN-437004,2026-02-07 03:32:53.494401,BANK-GH-00003,MOMO-GH-00003,2850.05,transfer,momo,MOMO-GH-00003,7306.03,4455.98,Central,True,middle,2442.9,1,account_takeover
BANK-TXN-645059,2026-02-07 03:52:53.502856,BANK-GH-00298,MOMO-GH-00298,1991.05,transfer,momo,MOMO-GH-00298,-3936.72,-5927.77,Volta,True,low,2389.26,1,lateral_movement
BANK-TXN-946003,2026-02-07 04:21:46.419377,BANK-GH-00427,MOMO-GH-00427,2015.3,transfer,atm,BANK-GH-00273,9352.47,7337.17,Greater Accra,False,middle,4117.11,0,none
BANK-TXN-615998,2026-02-07 04:23:05.494985,BANK-GH-00329,MOMO-GH-00329,2667.28,transfer,momo,MOMO-GH-00329,6773.73,4106.45,Upper West,True,low,2286.24,1,account_takeover
BANK-TXN-313741,2026-02-07 04:49:10.463831,BANK-GH-00464,MOMO-GH-00464,964.48,deposit,momo,BANK-GH-00030,2069.22,1104.74,Western,False,low,2155.62,0,none
BANK-TXN-874011,2026-02-07 04:52:53.502856,BANK-GH-00298,MOMO-GH-00298,1991.05,transfer,momo,MOMO-GH-00298,45.38,-1945.67,Brong-Ahafo,True,low,2389.26,1,lateral_movement
BANK-TXN-697144,2026-02-07 04:57:51.490152,BANK-GH-00384,MOMO-GH-00384,3706.54,withdrawal,internet,BANK-GH-00097,14189.77,10483.23,Northern,False,middle,6136.53,0,none
BANK-TXN-690660,2026-02-07 05:41:50.393755,BANK-GH-00466,MOMO-GH-00466,1729.64,deposit,branch,BANK-GH-00053,2948.24,1218.6,Upper East,False,middle,5162.97,0,none
BANK-TXN-405579,2026-02-07 06:04:20.444051,BANK-GH-00442,MOMO-GH-00442,7573.26,deposit,mobile,BANK-GH-00016,6783.02,-790.24,Upper West,False,middle,7748.64,0,none
BANK-TXN-636666,2026-02-07 06:10:53.400547,BANK-GH-00234,MOMO-GH-00234,1577.81,deposit,branch,BANK-GH-00388,785.18,-792.63,Ashanti,False,low,2248.02,0,none
BANK-TXN-895304,2026-02-07 07:57:27.396147,BANK-GH-00261,MOMO-GH-00261,3605.57,transfer,momo,BANK-GH-00298,18935.68,15330.11,Upper East,False,middle,5748.27,0,none
BANK-TXN-358064,2026-02-07 08:47:50.392988,BANK-GH-00484,MOMO-GH-00484,1176.55,deposit,internet,BANK-GH-00273,6185.25,5008.7,Ashanti,False,low,2241.75,0,none
BANK-TXN-296473,2026-02-07 09:12:00.466076,BANK-GH-00221,MOMO-GH-00221,6907.7,deposit,momo,BANK-GH-00377,18286.72,11379.02,Central,False,middle,8246.22,0,none
BANK-TXN-102931,2026-02-07 10:50:00.476018,BANK-GH-00351,MOMO-GH-00351,5300.2,momo_link,mobile,BANK-GH-00416,10802.77,5502.57,Ashanti,False,middle,7761.15,0,none
BANK-TXN-872804,2026-02-07 11:06:34.472057,BANK-GH-00361,MOMO-GH-00361,1596.08,transfer,internet,BANK-GH-00112,8340.06,6743.98,Ashanti,False,middle,3758.19,0,none
BANK-TXN-264134,2026-02-07 11:19:17.447152,BANK-GH-00083,MOMO-GH-00083,14348.92,deposit,internet,BANK-GH-00071,95015.68,80666.76,Volta,False,high,29728.68,0,none
BANK-TXN-681974,2026-02-07 11:54:02.441395,BANK-GH-00214,MOMO-GH-00214,1565.63,momo_link,mobile,BANK-GH-00210,845.27,-720.36,Eastern,False,middle,2508.48,0,none
BANK-TXN-677047,2026-02-07 12:03:36.433943,BANK-GH-00240,MOMO-GH-00240,5918.06,transfer,internet,BANK-GH-00386,17418.59,11500.53,Western,False,middle,7549.74,0,none
BANK-TXN-406516,2026-02-07 12:28:43.452028,BANK-GH-00462,MOMO-GH-00462,985.53,momo_link,mobile,BANK-GH-00155,3282.18,2296.65,Central,False,low,1496.19,0,none
BANK-TXN-656656,2026-02-07 12:54:08.449124,BANK-GH-00288,MOMO-GH-00288,961.41,momo_link,internet,BANK-GH-00294,4184.57,3223.16,Upper West,False,low,1723.86,0,none
BANK-TXN-900957,2026-02-07 13:05:29.478632,BANK-GH-00383,MOMO-GH-00383,931.37,deposit,momo,BANK-GH-00433,2929.9,1998.53,Central,False,low,1544.46,0,none
BANK-TXN-308865,2026-02-07 13:09:51.423279,BANK-GH-00094,MOMO-GH-00094,12390.6,deposit,atm,BANK-GH-00390,55550.67,43160.07,Upper East,False,high,28813.98,0,none
BANK-TXN-347843,2026-02-07 13:16:23.424933,BANK-GH-00462,MOMO-GH-00462,1095.32,transfer,momo,BANK-GH-00300,2185.76,1090.44,Central,False,low,1496.19,0,none
BANK-TXN-831466,2026-02-07 13:35:53.429107,BANK-GH-00191,MOMO-GH-00191,345.74,deposit,mobile,BANK-GH-00201,981.45,635.71,Greater Accra,False,low,1731.48,0,none
BANK-TXN-218877,2026-02-07 13:52:38.453046,BANK-GH-00423,MOMO-GH-00423,660.48,deposit,atm,BANK-GH-00266,1060.11,399.63,Brong-Ahafo,False,low,1204.08,0,none
BANK-TXN-708358,2026-02-07 14:07:16.451194,BANK-GH-00323,MOMO-GH-00323,472.22,withdrawal,momo,BANK-GH-00207,1559.62,1087.4,Volta,False,low,1330.02,0,none
BANK-TXN-675601,2026-02-07 14:07:32.458440,BANK-GH-00385,MOMO-GH-00385,790.51,transfer,atm,BANK-GH-00448,2396.64,1606.13,Ashanti,False,low,2075.82,0,none
BANK-TXN-940144,2026-02-07 14:31:26.438326,BANK-GH-00466,MOMO-GH-00466,3406.28,withdrawal,mobile,BANK-GH-00018,2235.95,-1170.33,Upper East,False,middle,5162.97,0,none
BANK-TXN-498629,2026-02-07 15:17:54.427142,BANK-GH-00054,MOMO-GH-00054,1797.4,transfer,internet,BANK-GH-00019,2472.22,674.82,Northern,False,low,1794.87,0,none
BANK-TXN-782059,2026-02-07 15:23:45.400349,BANK-GH-00272,MOMO-GH-00272,1231.71,withdrawal,momo,BANK-GH-00347,4890.34,3658.63,Upper East,False,low,1563.57,0,none
BANK-TXN-400383,2026-02-07 15:35:29.443024,BANK-GH-00108,MOMO-GH-00108,3817.66,transfer,branch,BANK-GH-00065,11619.27,7801.61,Upper East,False,middle,7839.99,0,none
BANK-TXN-435492,2026-02-07 15:52:41.446648,BANK-GH-00262,MOMO-GH-00262,3759.81,deposit,momo,BANK-GH-00438,6873.05,3113.24,Volta,False,middle,4831.17,0,none
BANK-TXN-547649,2026-02-07 17:38:56.439626,BANK-GH-00143,MOMO-GH-00143,1672.95,withdrawal,mobile,BANK-GH-00279,1270.07,-402.88,Central,False,low,2137.02,0,none
BANK-TXN-925717,2026-02-07 17:42:17.474624,BANK-GH-00382,MOMO-GH-00382,2594.43,transfer,mobile,BANK-GH-00421,12600.96,10006.53,Northern,False,middle,5425.77,0,none
BANK-TXN-260044,2026-02-07 18:04:57.398839,BANK-GH-00259,MOMO-GH-00259,738.43,withdrawal,mobile,BANK-GH-00019,2025.76,1287.33,Upper East,False,low,1105.56,0,none
BANK-TXN-274722,2026-02-07 19:31:48.431190,BANK-GH-00406,MOMO-GH-00406,540.25,momo_link,branch,BANK-GH-00448,545.03,4.78,Central,False,low,1090.41,0,none
BANK-TXN-691881,2026-02-07 20:06:31.488567,BANK-GH-00430,MOMO-GH-00430,720.45,deposit,momo,BANK-GH-00400,2271.48,1551.03,Upper East,False,low,996.72,0,none
BANK-TXN-861785,2026-02-07 20:16:12.418309,BANK-GH-00238,MOMO-GH-00238,1265.34,withdrawal,mobile,BANK-GH-00017,2935.97,1670.63,Upper West,False,low,2399.4,0,none
BANK-TXN-686852,2026-02-07 20:17:57.416389,BANK-GH-00193,MOMO-GH-00193,6953.81,deposit,momo,BANK-GH-00171,12982.66,6028.85,Greater Accra,False,high,12035.85,0,none
BANK-TXN-605566,2026-02-07 20:35:12.414017,BANK-GH-00296,MOMO-GH-00296,4806.75,momo_link,branch,BANK-GH-00143,20400.89,15594.14,Volta,False,middle,7454.46,0,none
BANK-TXN-926968,2026-02-07 22:10:35.480165,BANK-GH-00164,MOMO-GH-00164,903.84,withdrawal,atm,BANK-GH-00207,4713.22,3809.38,Upper West,False,low,1952.67,0,none
BANK-TXN-898665,2026-02-07 22:17:27.387256,BANK-GH-00371,MOMO-GH-00371,5422.85,deposit,branch,BANK-GH-00302,24235.61,18812.76,Upper West,False,middle,7498.8,0,none
BANK-TXN-937642,2026-02-07 22:36:49.433742,BANK-GH-00011,MOMO-GH-00011,1188.62,withdrawal,mobile,BANK-GH-00056,4015.88,2827.26,Upper East,False,low,1648.86,0,none
BANK-TXN-208205,2026-02-07 23:17:50.467124,BANK-GH-00016,MOMO-GH-00016,3283.68,deposit,atm,BANK-GH-00017,2312.17,-971.51,Western,False,middle,4645.17,0,none
BANK-TXN-380819,2026-02-07 23:43:40.477892,BANK-GH-00281,MOMO-GH-00281,1446.82,deposit,momo,BANK-GH-00497,4664.82,3218.0,Western,False,low,1996.68,0,none
BANK-TXN-831159,2026-02-08 00:03:27.398656,BANK-GH-00371,MOMO-GH-00371,7406.67,withdrawal,branch,BANK-GH-00488,8794.77,1388.1,Upper West,False,middle,7498.8,0,none
BANK-TXN-964400,2026-02-08 00:07:42.475522,BANK-GH-00069,MOMO-GH-00069,743.42,deposit,momo,BANK-GH-00012,3457.67,2714.25,Central,False,low,1258.86,0,none
BANK-TXN-158130,2026-02-08 01:28:40.505569,BANK-GH-00250,MOMO-GH-00250,1333.1,transfer,momo,MOMO-GH-00250,2716.36,1383.26,Greater Accra,True,low,1599.72,1,lateral_movement
BANK-TXN-621877,2026-02-08 01:28:40.505569,BANK-GH-00250,MOMO-GH-00250,1333.1,transfer,momo,MOMO-GH-00250,50.16,-1282.94,Ashanti,True,low,1599.72,1,lateral_movement
BANK-TXN-356399,2026-02-08 01:32:04.504996,BANK-GH-00273,MOMO-GH-00273,1452.53,transfer,momo,MOMO-GH-00273,1174.94,-277.59,Western,True,low,1743.03,1,lateral_movement
BANK-TXN-776486,2026-02-08 01:41:01.503614,BANK-GH-00042,MOMO-GH-00042,1506.02,transfer,momo,MOMO-GH-00042,3602.25,2096.23,Brong-Ahafo,True,low,1807.23,1,lateral_movement
BANK-TXN-711931,2026-02-08 01:41:16.423067,BANK-GH-00416,MOMO-GH-00416,6034.14,deposit,atm,BANK-GH-00297,10281.79,4247.65,Western,False,middle,6007.29,0,none
BANK-TXN-380316,2026-02-08 02:23:10.444759,BANK-GH-00233,MOMO-GH-00233,8689.04,withdrawal,momo,BANK-GH-00474,38836.27,30147.23,Upper East,False,high,19280.76,0,none
BANK-TXN-666402,2026-02-08 02:32:04.504996,BANK-GH-00273,MOMO-GH-00273,1452.53,transfer,momo,MOMO-GH-00273,-277.59,-1730.12,Volta,True,low,1743.03,1,lateral_movement
BANK-TXN-612861,2026-02-08 02:32:04.504996,BANK-GH-00273,MOMO-GH-00273,1452.53,transfer,momo,MOMO-GH-00273,-3182.65,-4635.18,Western,True,low,1743.03,1,lateral_movement
BANK-TXN-602447,2026-02-08 02:32:19.404707,BANK-GH-00245,MOMO-GH-00245,1990.73,deposit,atm,BANK-GH-00350,1532.69,-458.04,Central,False,low,2322.81,0,none
BANK-TXN-928865,2026-02-08 02:34:46.418587,BANK-GH-00013,MOMO-GH-00013,4832.45,momo_link,branch,BANK-GH-00145,35339.1,30506.65,Greater Accra,False,high,13979.94,0,none
BANK-TXN-773068,2026-02-08 03:24:50.464854,BANK-GH-00308,MOMO-GH-00308,634.17,withdrawal,internet,BANK-GH-00176,2191.18,1557.01,Western,False,low,1238.01,0,none
BANK-TXN-859962,2026-02-08 04:02:41.392699,BANK-GH-00152,MOMO-GH-00152,919.35,momo_link,momo,BANK-GH-00076,4082.82,3163.47,Northern,False,low,1567.05,0,none
BANK-TXN-295190,2026-02-08 04:05:15.504654,BANK-GH-00355,MOMO-GH-00355,21983.12,transfer,momo,MOMO-GH-00355,45566.9,23583.78,Upper East,True,high,26379.75,1,lateral_movement
BANK-TXN-440894,2026-02-08 04:32:04.504996,BANK-GH-00273,MOMO-GH-00273,1452.53,transfer,momo,MOMO-GH-00273,2627.47,1174.94,Eastern,True,low,1743.03,1,lateral_movement
BANK-TXN-566018,2026-02-08 04:36:49.413104,BANK-GH-00182,MOMO-GH-00182,920.83,withdrawal,branch,BANK-GH-00251,3738.96,2818.13,Western,False,low,1507.56,0,none
BANK-TXN-541894,2026-02-08 04:39:52.395834,BANK-GH-00295,MOMO-GH-00295,572.28,withdrawal,atm,BANK-GH-00097,616.85,44.57,Upper East,False,low,990.39,0,none
BANK-TXN-736044,2026-02-08 04:41:01.503614,BANK-GH-00042,MOMO-GH-00042,1506.02,transfer,momo,MOMO-GH-00042,5108.27,3602.25,Volta,True,low,1807.23,1,lateral_movement
BANK-TXN-603871,2026-02-08 04:52:53.502856,BANK-GH-00298,MOMO-GH-00298,1991.05,transfer,momo,MOMO-GH-00298,4027.48,2036.43,Ashanti,True,low,2389.26,1,lateral_movement
BANK-TXN-885317,2026-02-08 04:53:26.438684,BANK-GH-00073,MOMO-GH-00073,11393.2,deposit,internet,BANK-GH-00047,18825.19,7431.99,Volta,False,high,19750.05,0,none
BANK-TXN-650581,2026-02-08 06:05:53.472827,BANK-GH-00286,MOMO-GH-00286,5457.84,momo_link,momo,BANK-GH-00013,12839.23,7381.39,Central,False,middle,8492.49,0,none
BANK-TXN-499948,2026-02-08 06:24:37.402358,BANK-GH-00145,MOMO-GH-00145,35383.68,momo_link,branch,BANK-GH-00453,17099.22,-18284.46,Volta,False,high,37965.15,0,none
BANK-TXN-731662,2026-02-08 06:37:51.491413,BANK-GH-00165,MOMO-GH-00165,3486.94,deposit,branch,BANK-GH-00086,2475.4,-1011.54,Volta,False,middle,5131.17,0,none
BANK-TXN-162788,2026-02-08 06:39:16.424366,BANK-GH-00072,MOMO-GH-00072,1195.94,deposit,branch,BANK-GH-00281,2624.35,1428.41,Greater Accra,False,low,2054.7,0,none
BANK-TXN-384427,2026-02-08 06:54:08.420432,BANK-GH-00254,MOMO-GH-00254,1103.87,transfer,momo,BANK-GH-00074,1838.57,734.7,Upper East,False,low,1642.35,0,none
BANK-TXN-842561,2026-02-08 07:44:24.459959,BANK-GH-00449,MOMO-GH-00449,5049.33,withdrawal,internet,BANK-GH-00094,24931.54,19882.21,Western,False,middle,7487.49,0,none
BANK-TXN-490633,2026-02-08 08:09:27.455766,BANK-GH-00117,MOMO-GH-00117,1160.01,momo_link,branch,BANK-GH-00100,3975.84,2815.83,Upper East,False,low,1723.83,0,none
BANK-TXN-642291,2026-02-08 08:58:36.430219,BANK-GH-00334,MOMO-GH-00334,739.9,deposit,momo,BANK-GH-00313,2011.42,1271.52,Upper East,False,low,1309.98,0,none
BANK-TXN-380268,2026-02-08 09:36:37.404797,BANK-GH-00111,MOMO-GH-00111,18069.32,transfer,mobile,BANK-GH-00250,25690.34,7621.02,Greater Accra,False,high,33202.14,0,none
BANK-TXN-378928,2026-02-08 09:47:25.394161,BANK-GH-00055,MOMO-GH-00055,1252.17,momo_link,atm,BANK-GH-00416,5044.94,3792.77,Volta,False,low,1764.87,0,none
BANK-TXN-567186,2026-02-08 10:30:48.400449,BANK-GH-00448,MOMO-GH-00448,1565.05,withdrawal,mobile,BANK-GH-00475,5409.78,3844.73,Western,False,low,2001.0,0,none
BANK-TXN-180472,2026-02-08 10:37:47.485423,BANK-GH-00420,MOMO-GH-00420,934.93,deposit,internet,BANK-GH-00351,1164.92,229.99,Upper West,False,low,2021.85,0,none
BANK-TXN-720424,2026-02-08 11:06:14.471026,BANK-GH-00019,MOMO-GH-00019,828.53,withdrawal,atm,BANK-GH-00260,3006.2,2177.67,Central,False,low,1067.79,0,none
BANK-TXN-142513,2026-02-08 11:42:44.450461,BANK-GH-00133,MOMO-GH-00133,1485.42,momo_link,mobile,BANK-GH-00150,3463.1,1977.68,Volta,False,low,1546.02,0,none
BANK-TXN-505995,2026-02-08 12:53:17.494086,BANK-GH-00146,MOMO-GH-00146,2227.43,transfer,momo,MOMO-GH-00146,4985.8,2758.37,Upper East,True,low,1909.23,1,account_takeover
BANK-TXN-442394,2026-02-08 13:07:45.440580,BANK-GH-00403,MOMO-GH-00403,1347.22,momo_link,internet,BANK-GH-00075,3864.39,2517.17,Eastern,False,low,1556.22,0,none
BANK-TXN-424863,2026-02-08 13:44:58.412655,BANK-GH-00024,MOMO-GH-00024,1352.77,transfer,momo,BANK-GH-00225,4609.73,3256.96,Greater Accra,False,low,1846.65,0,none
BANK-TXN-124969,2026-02-08 13:58:57.401397,BANK-GH-00180,MOMO-GH-00180,7156.34,withdrawal,internet,BANK-GH-00106,19116.0,11959.66,Volta,False,middle,6809.13,0,none
BANK-TXN-775270,2026-02-08 14:40:59.395787,BANK-GH-00259,MOMO-GH-00259,570.14,withdrawal,mobile,BANK-GH-00068,2154.39,1584.25,Upper East,False,low,1105.56,0,none
BANK-TXN-951987,2026-02-08 15:40:58.447466,BANK-GH-00304,MOMO-GH-00304,3213.52,momo_link,momo,BANK-GH-00385,14112.02,10898.5,Brong-Ahafo,False,middle,7228.02,0,none
BANK-TXN-938306,2026-02-08 16:35:04.439554,BANK-GH-00038,MOMO-GH-00038,1188.87,deposit,mobile,BANK-GH-00123,1749.26,560.39,Greater Accra,False,low,2293.53,0,none
BANK-TXN-146316,2026-02-08 17:03:33.468323,BANK-GH-00245,MOMO-GH-00245,1881.25,deposit,momo,BANK-GH-00360,5836.14,3954.89,Central,False,low,2322.81,0,none
BANK-TXN-769075,2026-02-08 17:06:58.456683,BANK-GH-00359,MOMO-GH-00359,1154.68,momo_link,branch,BANK-GH-00386,3232.63,2077.95,Volta,False,low,1539.54,0,none
BANK-TXN-353580,2026-02-08 17:23:05.409242,BANK-GH-00205,MOMO-GH-00205,1287.8,momo_link,internet,BANK-GH-00379,1102.58,-185.22,Upper West,False,low,1322.67,0,none
BANK-TXN-385015,2026-02-08 17:52:54.465068,BANK-GH-00267,MOMO-GH-00267,3205.78,momo_link,branch,BANK-GH-00146,3366.3,160.52,Upper East,False,middle,5823.3,0,none
BANK-TXN-146675,2026-02-08 19:19:33.449626,BANK-GH-00493,MOMO-GH-00493,4707.99,deposit,momo,BANK-GH-00106,8834.9,4126.91,Central,False,middle,6725.64,0,none
BANK-TXN-272631,2026-02-08 20:45:09.473701,BANK-GH-00491,MOMO-GH-00491,1924.08,momo_link,atm,BANK-GH-00299,3850.37,1926.29,Central,False,low,1966.65,0,none
BANK-TXN-353781,2026-02-08 20:49:41.425917,BANK-GH-00271,MOMO-GH-00271,1956.93,deposit,branch,BANK-GH-00375,2948.19,991.26,Western,False,low,2370.24,0,none
BANK-TXN-271869,2026-02-08 21:23:51.452217,BANK-GH-00435,MOMO-GH-00435,1378.23,transfer,branch,BANK-GH-00312,3521.09,2142.86,Greater Accra,False,low,2391.12,0,none
BANK-TXN-107322,2026-02-08 22:11:55.388420,BANK-GH-00458,MOMO-GH-00458,1391.35,transfer,mobile,BANK-GH-00123,5000.17,3608.82,Upper West,False,low,2361.6,0,none
